incident_id,date,province,attack_type,sector,severity,victims_count,financial_loss_idr,is_resolved,response_time_hours,source
INC-000773,2022-12-31,DKI Jakarta,Ransomware,Fintech,Critical,55079,1681406547220.0,True,15.0,Kominfo
INC-000769,2023-08-20,DKI Jakarta,Insider Threat,Transportasi,Medium,76,396874128.0,False,68.0,BSSN
INC-001333,2023-03-08,Jawa Tengah,Malware,Energi,Medium,524,636690916.0,True,82.0,Kepolisian
INC-000281,2021-12-07,Kepulauan Riau,Insider Threat,Pendidikan,Low,82,270672980.0,True,51.0,Laporan Publik
INC-000366,2022-11-02,Banten,Phishing,Perbankan,High,6633,126912936645.0,True,29.0,Kepolisian
INC-000474,2021-10-23,Jawa Barat,Phishing,Media,Medium,755,2430956550.0,True,27.0,Kepolisian
INC-000305,2023-07-08,DKI Jakarta,Social Engineering,Ritel,High,6039,195917419170.0,False,24.0,BSSN
INC-000756,2024-02-23,DI Yogyakarta,Malware,Pendidikan,Medium,944,8253538320.0,True,48.0,Laporan Publik
INC-001458,2022-03-26,Jawa Barat,Phishing,E-Commerce,Low,64,257720832.0,False,1.0,BSSN
INC-001026,2023-10-05,Sulawesi Tengah,Ransomware,Kesehatan,High,9323,23978709385.0,False,19.0,BSSN
INC-000403,2023-01-19,Jawa Timur,Credential Stuffing,Energi,Critical,65860,2974219159200.0,True,27.0,Laporan Publik
INC-000813,2021-09-26,DKI Jakarta,Data Breach,Pemerintahan,Critical,44284,260818589120.0,False,165.0,BSSN
INC-001315,2023-06-14,Jawa Barat,Social Engineering,Kesehatan,Medium,837,3499574841.0,False,24.0,Kepolisian
INC-000450,2021-06-30,Jawa Timur,Business Email Compromise,E-Commerce,High,7827,316695604380.0,False,34.0,Kepolisian
INC-001344,2021-05-03,Jawa Timur,DDoS,Pendidikan,Medium,153,897815628.0,True,78.0,Kominfo
INC-000763,2022-11-10,Kalimantan Barat,Malware,Kesehatan,Medium,542,4613533268.0,True,17.0,Laporan Publik
INC-000493,2022-02-01,Jawa Tengah,Ransomware,Media,Critical,49002,1616017357200.0,True,11.0,Kepolisian
INC-000576,2022-10-22,Nusa Tenggara Barat,Malware,Pemerintahan,Medium,458,2170734968.0,False,110.0,Laporan Publik
INC-000227,2023-10-07,Jawa Timur,Malware,Transportasi,High,6866,,True,8.0,Kepolisian
INC-000865,2022-07-03,DKI Jakarta,Insider Threat,Ritel,Medium,421,2417102035.0,True,29.0,Laporan Publik
INC-000844,2024-07-30,Papua Barat,Phishing,Telekomunikasi,Low,33,126659379.0,True,78.0,Kominfo
INC-001247,2023-07-12,DKI Jakarta,SQL Injection,Transportasi,Medium,907,8367321704.0,True,28.0,Kominfo
INC-000941,2023-07-14,Nusa Tenggara Timur,Ransomware,Pemerintahan,Critical,47732,2065201351200.0,True,16.0,Kepolisian
INC-000819,2024-07-29,Kalimantan Timur,Phishing,Manufaktur,Medium,609,4918726134.0,True,5.0,BSSN
INC-001296,2023-09-16,Banten,Data Breach,Fintech,Critical,16926,442380305640.0,True,27.0,Kominfo
INC-001257,2021-07-11,Nusa Tenggara Barat,Malware,Telekomunikasi,Critical,41983,2783021582750.0,False,70.0,Kepolisian
INC-001042,2020-08-28,Jawa Timur,Credential Stuffing,Manufaktur,Low,54,54549450.0,True,67.0,Kepolisian
INC-000430,2022-12-19,Kalimantan Barat,Man-in-the-Middle,UMKM,Low,83,87500841.0,True,109.0,Laporan Publik
INC-001201,2022-05-12,Papua Barat,Phishing,Transportasi,High,4882,118669581150.0,True,6.0,Laporan Publik
INC-000111,2024-09-22,Maluku Utara,Malware,Manufaktur,Medium,802,7595017794.0,False,34.0,Kominfo
INC-000405,2022-06-19,Bali,Data Breach,Asuransi,Critical,52529,341263053140.0,True,23.0,Laporan Publik
INC-000402,2024-07-04,Jawa Barat,SQL Injection,Perbankan,High,4318,121969423320.0,True,8.0,Kepolisian
INC-001228,2020-12-25,Kalimantan Barat,Insider Threat,Fintech,Medium,937,4758854340.0,True,62.0,BSSN
INC-001410,2024-06-03,Jawa Timur,Phishing,Manufaktur,Low,62,357910190.0,False,,Kepolisian
INC-000885,2023-03-21,Sulawesi Tengah,Phishing,Energi,Low,18,147338838.0,False,2.0,BSSN
INC-000053,2022-06-30,Jawa Barat,Phishing,E-Commerce,Low,30,11560680.0,False,44.0,BSSN
INC-000666,2024-06-09,Banten,Business Email Compromise,Transportasi,Medium,345,1629396015.0,False,32.0,Laporan Publik
INC-001229,2022-12-19,Jawa Tengah,Zero-Day Exploit,Kesehatan,Low,22,108044244.0,True,12.0,Laporan Publik
INC-000849,2021-08-23,Kepulauan Riau,Phishing,Energi,Low,80,284966960.0,True,41.0,BSSN
INC-001487,2020-06-28,Jawa Tengah,Ransomware,Pendidikan,Critical,97356,4027217586840.0,True,22.0,Laporan Publik
INC-000976,2021-11-17,Jawa Tengah,Phishing,Manufaktur,Medium,449,1708263155.0,True,26.0,Kominfo
INC-001085,2022-07-30,Jawa Tengah,Website Defacement,Media,High,4684,189382972760.0,False,48.0,Kepolisian
INC-000028,2022-01-23,DKI Jakarta,Ransomware,Media,High,6653,233324967920.0,False,18.0,BSSN
INC-001276,2024-03-16,Jawa Tengah,Phishing,Pendidikan,Low,92,703443776.0,True,89.0,Kepolisian
INC-001071,2021-05-17,Jawa Timur,Man-in-the-Middle,Asuransi,Low,29,167936448.0,False,60.0,Kominfo
INC-000302,2023-02-04,Jawa Timur,Malware,Pemerintahan,Critical,70930,807115307200.0,True,,Kominfo
INC-000742,2020-07-23,Maluku,Insider Threat,Media,Medium,858,4523159784.0,True,69.0,Laporan Publik
INC-000701,2022-09-08,Banten,SQL Injection,Transportasi,High,6438,157267882470.0,True,23.0,Kominfo
INC-001430,2023-10-26,DKI Jakarta,Business Email Compromise,Asuransi,Low,40,234509040.0,True,165.0,Laporan Publik
INC-000798,2023-01-30,Jambi,SQL Injection,Asuransi,Medium,426,860344062.0,True,212.0,Kominfo
INC-000134,2024-02-16,Aceh,Credential Stuffing,Media,High,4990,58610519050.0,True,14.0,BSSN
INC-000042,2022-06-28,DKI Jakarta,DDoS,Fintech,Critical,74273,2611811530460.0,True,19.0,Laporan Publik
INC-000175,2024-11-25,Nusa Tenggara Barat,DDoS,Kesehatan,High,5974,25987138960.0,True,28.0,Kominfo
INC-001478,2022-10-08,DKI Jakarta,Insider Threat,Telekomunikasi,Medium,101,105587824.0,True,35.0,BSSN
INC-001061,2023-05-11,Sulawesi Tenggara,Ransomware,Energi,Critical,94608,3139520122080.0,True,29.0,Kominfo
INC-000315,2021-06-19,Sulawesi Selatan,Ransomware,Kesehatan,High,3339,118757929185.0,False,43.0,Kepolisian
INC-001288,2023-05-28,Maluku Utara,DDoS,Pendidikan,Medium,465,670828995.0,True,26.0,Laporan Publik
INC-001246,2022-10-22,Papua,Business Email Compromise,Pendidikan,High,6077,129484462100.0,True,64.0,Laporan Publik
INC-001226,2022-05-14,Jawa Timur,Phishing,Pemerintahan,Medium,266,342885172.0,True,,Kepolisian
INC-000471,2023-08-27,Jawa Tengah,Ransomware,Kesehatan,Critical,33535,739459828650.0,True,80.0,Laporan Publik
INC-000200,2022-04-10,Papua,Data Breach,Manufaktur,Critical,71320,4171347756400.0,True,156.0,BSSN
INC-000365,2023-02-15,Jawa Tengah,Ransomware,Media,High,4577,114836243450.0,True,137.0,Laporan Publik
INC-000225,2022-11-23,DKI Jakarta,SQL Injection,Telekomunikasi,Low,93,,True,32.0,Kominfo
INC-001408,2021-09-01,Banten,Social Engineering,Manufaktur,Critical,62821,5033719831580.0,True,3.0,Kepolisian
INC-001389,2020-07-27,DKI Jakarta,SQL Injection,Kesehatan,Medium,326,2429428936.0,True,39.0,Kominfo
INC-000244,2024-05-02,Jambi,SQL Injection,UMKM,Medium,333,406198728.0,True,0.0,BSSN
INC-000219,2022-03-27,DKI Jakarta,SQL Injection,Telekomunikasi,Low,79,349750301.0,True,6.0,Kepolisian
INC-000237,2023-11-18,Gorontalo,Cryptojacking,Fintech,Low,72,,True,36.0,Laporan Publik
INC-000286,2021-10-04,Sulawesi Tenggara,Ransomware,Kesehatan,High,9368,295640730600.0,True,22.0,Laporan Publik
INC-000024,2023-05-10,DKI Jakarta,Data Breach,Pemerintahan,Medium,85,183992530.0,False,14.0,Kominfo
INC-000419,2023-12-18,Papua Barat,Phishing,Asuransi,Medium,198,972254052.0,True,0.0,Laporan Publik
INC-000424,2022-01-23,Sumatera Selatan,Data Breach,Perbankan,Critical,30480,648032536800.0,True,20.0,Laporan Publik
INC-000086,2023-01-12,Jawa Barat,Phishing,Media,Low,97,198874832.0,False,14.0,Laporan Publik
INC-001187,2024-09-08,Bengkulu,SQL Injection,Energi,Low,80,449346320.0,True,44.0,Kepolisian
INC-001003,2021-12-11,Jawa Timur,Data Breach,E-Commerce,Critical,99848,372100546160.0,True,10.0,Laporan Publik
INC-000229,2022-12-11,DKI Jakarta,Malware,Manufaktur,Low,15,89326695.0,True,127.0,Laporan Publik
INC-001372,2024-04-22,Jawa Timur,SQL Injection,Telekomunikasi,Low,61,592721323.0,True,49.0,Kepolisian
INC-000050,2021-03-10,Jawa Tengah,Malware,Telekomunikasi,Medium,554,,True,190.0,Laporan Publik
INC-000411,2023-03-06,Nusa Tenggara Barat,Data Breach,Media,High,6676,162993505220.0,True,56.0,Laporan Publik
INC-000444,2023-10-02,Aceh,Insider Threat,Kesehatan,Low,95,174271895.0,False,49.0,Laporan Publik
INC-000562,2024-07-11,Jawa Tengah,SQL Injection,Fintech,Critical,1037,58147680260.0,True,33.0,BSSN
INC-000067,2020-12-13,Jawa Barat,Data Breach,Pendidikan,High,7731,315407869110.0,True,0.0,BSSN
INC-001489,2024-11-10,Jawa Tengah,Ransomware,Kesehatan,Critical,71461,3482240934250.0,True,28.0,BSSN
INC-001016,2021-12-02,Jawa Barat,DDoS,Telekomunikasi,Medium,106,1003622840.0,True,2.0,Kepolisian
INC-001125,2024-01-18,Banten,Malware,E-Commerce,Low,81,700642386.0,True,108.0,BSSN
INC-001351,2022-04-01,Jawa Tengah,Phishing,Perbankan,Low,69,465302121.0,True,13.0,BSSN
INC-000443,2021-02-19,Banten,SQL Injection,Asuransi,Medium,896,3773891072.0,True,22.0,Kepolisian
INC-000473,2023-07-25,Jawa Tengah,Social Engineering,Media,Medium,82,,False,64.0,Kominfo
INC-001029,2023-09-07,DKI Jakarta,Ransomware,Pemerintahan,Critical,51298,2333603986740.0,False,3.0,BSSN
INC-001426,2023-10-07,Jawa Timur,Business Email Compromise,Perbankan,Medium,999,7036078878.0,False,55.0,Kominfo
INC-000766,2024-03-15,Jambi,DDoS,Energi,High,9653,407004989475.0,True,38.0,Kominfo
INC-000897,2023-02-22,Jawa Timur,Malware,Asuransi,Critical,96428,3082562090000.0,True,6.0,BSSN
INC-000336,2024-10-04,Maluku,Credential Stuffing,Kesehatan,Low,9,10613061.0,True,94.0,Kominfo
INC-000602,2023-10-05,Kepulauan Riau,Malware,Pemerintahan,Medium,973,4622033143.0,False,7.0,Laporan Publik
